datetime,cloud_loss_prob,shading_loss_prob,temperature_loss_prob,soiling_loss_prob,inverter_loss_prob,cloud_flag_enhanced,shading_flag_enhanced,temperature_flag_enhanced,soiling_flag_enhanced,inverter_flag_enhanced,other_flag_enhanced
2024-10-01 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 03:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 03:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 07:30:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 07:45:00,0.49928126390355354,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 08:00:00,0.5162288178260722,0.3934693402873666,0.0,0.014535822210516969,0.005525493798602676,1,1,0,0,0,0
2024-10-01 08:15:00,0.48300702453282823,0.3934693402873666,0.0,0.01902593712032674,0.06403484491605105,1,1,0,0,0,0
2024-10-01 08:30:00,0.43052747099911143,0.3934693402873666,0.0,0.00023177482407210626,0.13893430427646014,1,1,0,0,0,0
2024-10-01 08:45:00,0.36960956425839847,0.3934693402873666,0.0,0.008468337210790322,0.09656488999109203,1,1,0,0,0,0
2024-10-01 09:00:00,0.31593608845460197,0.24516039801099265,0.0,0.006280650825005729,0.10242769916406269,1,1,0,0,0,0
2024-10-01 09:15:00,0.24406388665144071,0.24516039801099265,0.03849958000761085,0.010077735811338306,0.09286082697554932,1,1,0,0,0,0
2024-10-01 09:30:00,0.1717935629714074,0.24516039801099265,0.24143356772291635,0.01074196098578628,0.08584553466995604,0,1,1,0,0,0
2024-10-01 09:45:00,0.09019463122810249,0.24516039801099265,0.47049206559620205,0.01187104374251935,0.09858634044362602,0,1,1,0,0,0
2024-10-01 10:00:00,0.014013546887450273,0.11750309741540454,0.7164993695538454,0.011365140400087737,0.10464327196044398,0,0,1,0,0,0
2024-10-01 10:15:00,0.0,0.11750309741540454,0.9088783052737118,0.01172316548808372,0.10124557907366549,0,0,1,0,0,0
2024-10-01 10:30:00,0.0,0.11750309741540454,1.0,0.0014073089538331196,0.09967976311355486,0,0,1,0,0,0
2024-10-01 10:45:00,0.0,0.11750309741540454,1.0,0.005786761453610123,0.09890242161174179,0,0,1,0,0,0
2024-10-01 11:00:00,0.0,0.03076676552365587,1.0,0.0013357326148772941,0.09989339232231331,0,0,1,0,0,0
2024-10-01 11:15:00,0.0,0.03076676552365587,1.0,0.006089804117296982,0.09999680494398588,0,0,1,0,0,0
2024-10-01 11:30:00,0.0,0.03076676552365587,1.0,0.006470980036681229,0.09878769542168486,0,0,1,0,0,0
2024-10-01 11:45:00,0.0,0.03076676552365587,1.0,0.0032827802004302686,0.10130623852941278,0,0,1,0,0,0
2024-10-01 12:00:00,0.0,0.0,1.0,0.007016260462307411,0.10284915403617201,0,0,1,0,0,0
2024-10-01 12:15:00,0.0,0.0,1.0,0.005183751466156461,0.1030815508924332,0,0,1,0,0,0
2024-10-01 12:30:00,0.0,0.0,1.0,0.008841847490887567,0.09916457265863099,0,0,1,0,0,0
2024-10-01 12:45:00,0.0,0.0,1.0,0.004928870034803801,0.10214061367226246,0,0,1,0,0,0
2024-10-01 13:00:00,0.0,0.03076676552365587,1.0,0.006463751657960648,0.09925358607210777,0,0,1,0,0,0
2024-10-01 13:15:00,0.0,0.03076676552365587,1.0,0.006877562375379287,0.1006279935116483,0,0,1,0,0,0
2024-10-01 13:30:00,0.0,0.03076676552365587,1.0,0.006609734215149876,0.09973321987588046,0,0,1,0,0,0
2024-10-01 13:45:00,0.0,0.03076676552365587,1.0,0.0061769858244029585,0.10112783698282612,0,0,1,0,0,0
2024-10-01 14:00:00,0.0,0.11750309741540454,1.0,0.006735136262472574,0.10002334470604057,0,0,1,0,0,0
2024-10-01 14:15:00,0.0,0.11750309741540454,1.0,0.006531392240144984,0.09996807927190487,0,0,1,0,0,0
2024-10-01 14:30:00,0.0,0.11750309741540454,1.0,0.006715362316271678,0.09989614547515124,0,0,1,0,0,0
2024-10-01 14:45:00,0.0,0.11750309741540454,1.0,0.0060866028051513865,0.09971955251130704,0,0,1,0,0,0
2024-10-01 15:00:00,0.0,0.24516039801099265,1.0,0.004438813874120928,0.10225263204461599,0,1,1,0,0,0
2024-10-01 15:15:00,0.0,0.24516039801099265,1.0,0.005953680786967563,0.09814872877053293,0,1,1,0,0,0
2024-10-01 15:30:00,0.0,0.24516039801099265,1.0,0.004775596751003697,0.10073721422264148,0,1,1,0,0,0
2024-10-01 15:45:00,0.06740174053425538,0.24516039801099265,1.0,0.01193320854900548,0.0959689765011873,0,1,1,0,0,0
2024-10-01 16:00:00,0.0,0.3934693402873666,1.0,0.021353300309092327,0.09619269469251401,0,1,1,0,0,0
2024-10-01 16:15:00,0.0,0.3934693402873666,1.0,0.010524650280670622,0.11175660603553683,0,1,1,0,0,0
2024-10-01 16:30:00,0.03927761070084114,0.3934693402873666,0.8801369120582702,0.011105327799467157,0.10947708918795818,0,1,1,0,0,0
2024-10-01 16:45:00,0.025319118930294107,0.3934693402873666,0.9750760559051758,0.0056432042393546045,0.10157175370436367,0,1,1,0,0,0
2024-10-01 17:00:00,0.33794823324643347,0.5421666382283857,0.6102272705042556,0.023593305810854837,0.08946679059872897,1,1,1,0,0,0
2024-10-01 17:15:00,0.347086084396053,0.5421666382283857,0.38023148478654323,0.002712553326803868,0.09792238453259716,1,1,1,0,0,0
2024-10-01 17:30:00,0.3664948215764329,0.5421666382283857,0.3177142942519415,0.0015317557654142,0.10284264189348247,1,1,1,0,0,0
2024-10-01 17:45:00,0.3695284504721814,0.5421666382283857,0.3044212906448929,0.02108067051191831,0.09807127719073994,1,1,1,0,0,0
2024-10-01 18:00:00,0.29816805964595505,0.6753475326416503,0.3868518590927124,0.01894865600994733,0.10942825380353183,1,1,1,0,0,0
2024-10-01 18:15:00,0.3468956182255475,0.6753475326416503,0.3225347208976745,0.01805416501003998,0.1439316996684059,1,1,1,0,0,0
2024-10-01 18:30:00,0.39360548386165933,0.6753475326416503,0.32668182069605056,0.052301090408667705,0.0653487583841128,1,1,1,0,0,0
2024-10-01 18:45:00,0.43419375798266896,0.6753475326416503,0.22567956926961433,0.024297164220470346,0.08405614791989757,1,1,1,0,0,0
2024-10-01 19:00:00,0.46209488999534376,0.7837348331701127,0.16309490808734187,0.011386421524197221,0.10013137911772829,1,1,0,0,0,0
2024-10-01 19:15:00,0.46355137059805296,0.7837348331701127,0.1132499996064201,0.04519519851635412,0.05895746315812356,1,1,0,0,0,0
2024-10-01 19:30:00,0.506744271526668,0.7837348331701127,0.05495454777370803,0.010309293176744783,0.15264591079129586,1,1,0,0,0,0
2024-10-01 19:45:00,0.5098295500434727,0.7837348331701127,0.0005601874104253095,0.02800827517473814,0.11181717711759576,1,1,0,0,0,0
2024-10-01 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 21:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 21:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 22:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 22:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 22:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 22:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 23:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 23:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 23:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-01 23:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 03:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 03:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 07:30:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 07:45:00,0.49928126390355354,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 08:00:00,0.5927558130240538,0.3934693402873666,0.0,0.0,0.18316827608924613,1,1,0,0,0,0
2024-10-02 08:15:00,0.47658102682649106,0.3934693402873666,0.0,0.0,0.037437987388889704,1,1,0,0,0,0
2024-10-02 08:30:00,0.42769144970689077,0.3934693402873666,0.0,0.012925535600336047,0.08739859073809808,1,1,0,0,0,0
2024-10-02 08:45:00,0.3672949928376175,0.3934693402873666,0.0,0.018262897024225566,0.0726506387189374,1,1,0,0,0,0
2024-10-02 09:00:00,0.2939810712497397,0.24516039801099265,0.08712105324341822,0.013605419603200164,0.07060742196943748,1,1,0,0,0,0
2024-10-02 09:15:00,0.20278661807276577,0.24516039801099265,0.29027777340677047,0.0016070588884251613,0.09187368761783055,1,1,1,0,0,0
2024-10-02 09:30:00,0.11518860388113285,0.24516039801099265,0.5253030207662872,0.030105883817361123,0.131044896129342,0,1,1,0,0,0
2024-10-02 09:45:00,0.32740564866149163,0.24516039801099265,0.48031745713854596,0.023575530935432965,0.09591532241115197,1,1,1,0,0,0
2024-10-02 10:00:00,0.052383745680439076,0.11750309741540454,0.529304581385022,0.03184219101175323,0.09813573178969914,0,0,1,0,0,0
2024-10-02 10:15:00,0.0,0.11750309741540454,0.9276458326975505,0.026564547633092905,0.11750410525348531,0,0,1,0,0,0
2024-10-02 10:30:00,0.07141825942805605,0.11750309741540454,1.0,0.03565080944615462,0.06461053013870344,0,0,1,0,0,0
2024-10-02 10:45:00,0.1707203465660817,0.11750309741540454,0.8706860260048299,0.0803996040716386,0.12031566872986899,0,0,1,0,0,0
2024-10-02 11:00:00,0.0,0.03076676552365587,1.0,0.0027335491594547845,0.09982409683531479,0,0,1,0,0,0
2024-10-02 11:15:00,0.02643954038866915,0.03076676552365587,1.0,0.007207252140675968,0.0571288078903065,0,0,1,0,0,0
2024-10-02 11:30:00,0.22544467900443516,0.03076676552365587,0.9604607048444691,0.0873766690217247,0.16679981251711773,1,0,1,0,0,0
2024-10-02 11:45:00,0.0,0.03076676552365587,1.0,0.017752604046227027,0.09890613257477532,0,0,1,0,0,0
2024-10-02 12:00:00,0.0,0.0,1.0,0.009346618923299577,0.09872973013485997,0,0,1,0,0,0
2024-10-02 12:15:00,0.0,0.0,1.0,0.005438439133211848,0.09985259769526911,0,0,1,0,0,0
2024-10-02 12:30:00,0.0,0.0,1.0,0.006139816156298883,0.10015683891012594,0,0,1,0,0,0
2024-10-02 12:45:00,0.0,0.0,1.0,0.005734572888743239,0.10123502996252864,0,0,1,0,0,0
2024-10-02 13:00:00,0.0,0.03076676552365587,1.0,0.006582314369299791,0.10244855476716053,0,0,1,0,0,0
2024-10-02 13:15:00,0.0,0.03076676552365587,1.0,0.00799466049858466,0.10254272922654906,0,0,1,0,0,0
2024-10-02 13:30:00,0.0,0.03076676552365587,1.0,0.006377313943474849,0.10027082230992024,0,0,1,0,0,0
2024-10-02 13:45:00,0.0,0.03076676552365587,1.0,0.006262654984759641,0.0984488868415323,0,0,1,0,0,0
2024-10-02 14:00:00,0.0,0.11750309741540454,1.0,0.00642627742465518,0.09925350901505481,0,0,1,0,0,0
2024-10-02 14:15:00,0.0,0.11750309741540454,1.0,0.00501527111577027,0.09970983578276083,0,0,1,0,0,0
2024-10-02 14:30:00,0.0,0.11750309741540454,1.0,0.00693832516811943,0.1007891331576749,0,0,1,0,0,0
2024-10-02 14:45:00,0.0,0.11750309741540454,1.0,0.006397185610329981,0.09911121861090777,0,0,1,0,0,0
2024-10-02 15:00:00,0.0,0.24516039801099265,1.0,0.006503092303289271,0.10158631757819059,0,1,1,0,0,0
2024-10-02 15:15:00,0.0,0.24516039801099265,1.0,0.004997779245093148,0.09730362663650238,0,1,1,0,0,0
2024-10-02 15:30:00,0.0,0.24516039801099265,1.0,0.006903356053379772,0.09982255042137123,0,1,1,0,0,0
2024-10-02 15:45:00,0.049312727783608144,0.24516039801099265,1.0,0.01672670019985878,0.12451668281292516,0,1,1,0,0,0
2024-10-02 16:00:00,0.25479296919896377,0.3934693402873666,0.7540331175524284,0.004830264654998473,0.10026973365407588,1,1,1,0,0,0
2024-10-02 16:15:00,0.2883344915253947,0.3934693402873666,0.5272156059931196,0.0,0.10074203511192259,1,1,1,0,0,0
2024-10-02 16:30:00,0.0,0.3934693402873666,0.66677525855074,0.005467637841907291,0.09880599463661377,0,1,1,0,0,0
2024-10-02 16:45:00,0.14252576647138865,0.3934693402873666,0.6571127971013387,0.018525430402827725,0.09907117535208454,0,1,1,0,0,0
2024-10-02 17:00:00,0.23773860358688553,0.5421666382283857,0.6182121273965547,0.046083204249591,0.0977654161371555,1,1,1,0,0,0
2024-10-02 17:15:00,0.31817444120915106,0.5421666382283857,0.43973148870720447,0.009034547202004028,0.09596824522650427,1,1,1,0,0,0
2024-10-02 17:30:00,0.3499044589905738,0.5421666382283857,0.38439483888565557,0.029615208593177345,0.10058591561232011,1,1,1,0,0,0
2024-10-02 17:45:00,0.28143875226496967,0.5421666382283857,0.4218068840768602,0.03640584252862944,0.08769524095746939,1,1,1,0,0,0
2024-10-02 18:00:00,0.3382487049496537,0.6753475326416503,0.4235690228809467,0.007735468852004601,0.08833277248311178,1,1,1,0,0,0
2024-10-02 18:15:00,0.3742403702471197,0.6753475326416503,0.4143960481139544,0.007387538526674731,0.1370782760251621,1,1,1,0,0,0
2024-10-02 18:30:00,0.4260015084969475,0.6753475326416503,0.3319941957995423,0.003425900174098273,0.08093426101309587,1,1,1,0,0,0
2024-10-02 18:45:00,0.4452278791775319,0.6753475326416503,0.24294973924046465,0.006202755448580399,0.09937393511718073,1,1,1,0,0,0
2024-10-02 19:00:00,0.4633127142224963,0.7837348331701127,0.18277777225252195,0.005434786924552348,0.08343850664752961,1,1,0,0,0,0
2024-10-02 19:15:00,0.4927630454695367,0.7837348331701127,0.12188492341647066,0.002457725598770999,0.17197336055209678,1,1,0,0,0,0
2024-10-02 19:30:00,0.5550203455151275,0.7837348331701127,0.06511342516651861,0.0196870456922571,0.05301602051320131,1,1,0,0,0,0
2024-10-02 19:45:00,0.5,0.7837348331701127,0.02359126807520629,1.0,1.0,1,1,0,1,1,0
2024-10-02 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 20:30:00,0.5,0.8646647167633873,0.014285714790304027,1.0,1.0,1,1,0,1,1,0
2024-10-02 20:45:00,0.5,0.8646647167633873,0.009892858550661998,1.0,1.0,1,1,0,1,1,0
2024-10-02 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-02 21:30:00,0.5,0.9204404912817723,0.011428577786400258,1.0,1.0,1,1,0,1,1,0
2024-10-02 21:45:00,0.5,0.9204404912817723,0.006190476152632011,1.0,1.0,1,1,0,1,1,0
2024-10-02 22:00:00,0.5,0.9560630663765926,0.029250006278355892,1.0,1.0,1,1,0,1,1,0
2024-10-02 22:15:00,0.5,0.9560630663765926,0.06333333151681077,1.0,1.0,1,1,0,1,1,0
2024-10-02 22:30:00,0.5,0.9560630663765926,0.053613096645900055,1.0,1.0,1,1,0,1,1,0
2024-10-02 22:45:00,0.5,0.9560630663765926,0.0286706364344037,1.0,1.0,1,1,0,1,1,0
2024-10-02 23:00:00,0.5,0.9772058191163877,0.024841263180687297,1.0,1.0,1,1,0,1,1,0
2024-10-02 23:15:00,0.5,0.9772058191163877,0.03889583296246002,1.0,1.0,1,1,0,1,1,0
2024-10-02 23:30:00,0.5,0.9772058191163877,0.037335981313513615,1.0,1.0,1,1,0,1,1,0
2024-10-02 23:45:00,0.5,0.9772058191163877,0.023244047921801445,1.0,1.0,1,1,0,1,1,0
2024-10-03 00:00:00,0.5,0.9888910034617577,0.017104166348775252,1.0,1.0,1,1,0,1,1,0
2024-10-03 00:15:00,0.5,0.9888910034617577,0.021874998013178507,1.0,1.0,1,1,0,1,1,0
2024-10-03 00:30:00,0.5,0.9888910034617577,0.015634916888342922,1.0,1.0,1,1,0,1,1,0
2024-10-03 00:45:00,0.5,0.9888910034617577,0.006378964772300103,1.0,1.0,1,1,0,1,1,0
2024-10-03 01:00:00,0.5,0.9772058191163877,0.014999994304445015,1.0,1.0,1,1,0,1,1,0
2024-10-03 01:15:00,0.5,0.9772058191163877,0.01681250519222684,1.0,1.0,1,1,0,1,1,0
2024-10-03 01:30:00,0.5,0.9772058191163877,0.008562409929382871,1.0,1.0,1,1,0,1,1,0
2024-10-03 01:45:00,0.5,0.9772058191163877,0.01095238299596879,1.0,1.0,1,1,0,1,1,0
2024-10-03 02:00:00,0.5,0.9560630663765926,0.008009258527604384,1.0,1.0,1,1,0,1,1,0
2024-10-03 02:15:00,0.5,0.9560630663765926,0.007777773009406156,1.0,1.0,1,1,0,1,1,0
2024-10-03 02:30:00,0.5,0.9560630663765926,0.014216273928445489,1.0,1.0,1,1,0,1,1,0
2024-10-03 02:45:00,0.5,0.9560630663765926,0.013083335558573475,1.0,1.0,1,1,0,1,1,0
2024-10-03 03:00:00,0.5,0.9204404912817723,0.019555550151401018,1.0,1.0,1,1,0,1,1,0
2024-10-03 03:15:00,0.5,0.9204404912817723,0.02352778355280556,1.0,1.0,1,1,0,1,1,0
2024-10-03 03:30:00,0.5,0.9204404912817723,0.012718257449922039,1.0,1.0,1,1,0,1,1,0
2024-10-03 03:45:00,0.5,0.9204404912817723,0.0014285688173204154,1.0,1.0,1,1,0,1,1,0
2024-10-03 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 07:30:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-10-03 07:45:00,0.5273753357906514,0.5421666382283857,0.0,1.9999991995867106e-07,1.0,1,1,0,0,1,0
2024-10-03 08:00:00,0.5807102456391792,0.3934693402873666,0.0,0.0,0.08997407850006578,1,1,0,0,0,0
2024-10-03 08:15:00,0.5021866943450225,0.3934693402873666,0.0,0.0045271708804129895,0.05667214869589654,1,1,0,0,0,0
2024-10-03 08:30:00,0.4192258236400652,0.3934693402873666,0.0,0.023501545588685335,0.15751571607014347,1,1,0,0,0,0
2024-10-03 08:45:00,0.36632448062801065,0.3934693402873666,0.044618054010249965,0.005111471730980144,0.11017787158891457,1,1,0,0,0,0
2024-10-03 09:00:00,0.3311346582906671,0.24516039801099265,0.1316179619895088,1.8762701615271382e-05,0.08225466642675983,1,1,0,0,0,0
2024-10-03 09:15:00,0.36343801846715384,0.24516039801099265,0.11821794512944343,0.04299575218882579,0.143691983189993,1,1,0,0,0,0
2024-10-03 09:30:00,0.23542704978358114,0.24516039801099265,0.22528787611710896,0.009572559735590458,0.09509636120966003,1,1,1,0,0,0
2024-10-03 09:45:00,0.16585185442868536,0.24516039801099265,0.2931742431178236,0.017588825418022758,0.1420887235435464,0,1,1,0,0,0
2024-10-03 10:00:00,0.0,0.11750309741540454,0.5498618417408638,0.005225442283602666,0.09682015287677093,0,0,1,0,0,0
2024-10-03 10:15:00,0.0,0.11750309741540454,0.7418452427879214,0.009233859093684682,0.09768280408331331,0,0,1,0,0,0
2024-10-03 10:30:00,0.0,0.11750309741540454,0.8934040663125633,0.002267810920286051,0.10144879227139803,0,0,1,0,0,0
2024-10-03 10:45:00,0.0,0.11750309741540454,0.937506955376378,0.004228323446716642,0.10185547618850932,0,0,1,0,0,0
2024-10-03 11:00:00,0.0,0.03076676552365587,0.9189309765594175,0.012754445778706769,0.09948626917761438,0,0,1,0,0,0
2024-10-03 11:15:00,0.0,0.03076676552365587,0.8856517848514377,0.007334066655811933,0.09798225807400307,0,0,1,0,0,0
2024-10-03 11:30:00,0.04229145219808763,0.03076676552365587,0.8034343410742404,0.013966975211579191,0.13259406414364627,0,0,1,0,0,0
2024-10-03 11:45:00,0.0,0.03076676552365587,0.7879084023849043,0.010177741592780176,0.09996299685395615,0,0,1,0,0,0
2024-10-03 12:00:00,0.0,0.0,0.8867841011105163,0.003761005434702591,0.09967414542166098,0,0,1,0,0,0
